21.39	1.9857
181.82	1.9798
342.25	1.9783
524.06	1.9931
673.8	2.0094
855.61	1.9857
1026.7	1.9783
1197.9	1.8217
1358.3	2.0315
1529.4	2.1143
1700.5	2.0567
1935.8	1.8586
2171.1	1.9296
2417.1	1.9399
2652.4	1.8586
2887.7	1.699
3144.4	1.6783
3497.3	1.9695
3978.6	1.9399
4470.6	1.7581
5005.3	2.0286
5369	1.9901
5561.5	2.0286
