19.544	3.4481e+13
175.9	8.7252e+13
342.02	1.7713e+14
508.14	5.8875e+13
664.5	6.4704e+13
840.39	7.0001e+13
1006.5	2.8849e+14
1172.6	2.0089e+14
1338.8	1.3344e+14
1514.7	1.0706e+14
1680.8	3.0724e+14
1915.3	4.6012e+12
2169.4	3.3065e+12
2403.9	4.1648e+13
2628.7	8.4549e+13
2882.7	5.2184e+12
3117.3	3.2548e+12
3478.8	2.2665e+12
3947.9	1.7528e+13
4436.5	1.6545e+12
4993.5	2.0301e+12
5345.3	1.2863e+12
5530.9	1.2464e+12
