18.868	43.865
188.68	40.493
339.62	48.521
509.43	43.383
669.81	47.959
849.06	40.975
1009.4	46.514
1179.2	50.126
1339.6	48.28
1518.9	47.557
1688.7	56.147
1934	43.945
2160.4	30.7
2405.7	32.787
2641.5	36.399
2877.4	40.894
3122.6	31.984
3471.7	32.305
3952.8	30.78
4424.5	31.743
4981.1	27.248
5349.1	28.05
5537.7	25.562
